file,energy_0,homogenity_0,entropy_0,contras_0,correlation_0,energy_45,homogenity_45,entropy_45,contras_45,correlation_45,energy_90,homogenity_90,entropy_90,contras_90,correlation_90,energy_135,homogenity_135,entropy_135,contras_135,correlation_135
Data Latih\Keluak (233).jpg,0.08936858474332135,266.13195127952633,8.499456780704685,265.1319512795273,0.9819283885928429,0.08580488498315142,331.75410750821766,8.569172342739883,330.75410750821527,0.9774492516419175,0.10271823998259068,271.94611220472416,8.436747598555986,270.94611220472376,0.9815870026057684,0.08117837030522052,317.8719077438159,8.580068554938414,316.87190774381713,0.9783922119587838
Data Latih\Keluak (234).jpg,0.1421619268408033,267.1954970472422,8.336581055046517,266.19549704724255,0.9822762318565258,0.13486356038366837,310.82770165540404,8.387669365023585,309.8277016554037,0.979345324908595,0.16706717306220387,256.2381889763793,8.210351466556704,255.23818897637838,0.9830565148217538,0.13234677588457414,302.7663835327695,8.405053884828249,301.76638353276786,0.9798785156009099
Data Latih\Keluak (235).jpg,0.10113261632781174,156.32332677165346,8.246063892631087,155.32332677165428,0.9880271293051762,0.0923366128463068,221.2266104532195,8.361534261741676,220.22661045322107,0.9829868920108494,0.09993849711833624,192.41129429133989,8.293470203955208,191.4112942913401,0.9852546378561252,0.0880293167371124,224.22506045012165,8.399004325534873,223.22506045012136,0.98275984837757
Data Latih\Keluak (236).jpg,0.09954686211857582,270.86306594487974,8.482253047157835,269.8630659448807,0.979818657323251,0.09150954218582483,337.7317254634531,8.576123293846033,336.7317254634519,0.9747532190278416,0.1040940342378742,297.1985728346429,8.488570384217992,296.19857283464427,0.9778666333283416,0.08883635815511638,333.97879595759355,8.578956891520598,332.97879595759326,0.9750465798474227
Data Latih\Keluak (237).jpg,0.0920964085574041,318.2753444881873,8.579142217933402,317.275344488189,0.9722492050754006,0.08401356997383408,380.7750635501267,8.646494136067279,379.7750635501274,0.9666456526614393,0.09512720197250579,348.0709276574784,8.566229986489306,347.0709276574802,0.9697249129022864,0.08054161684601617,395.2445284890561,8.684190715789892,394.2445284890584,0.9654052192720263
Data Latih\Keluak (238).jpg,0.08887504347338783,220.4816683070867,8.350102404356846,219.4816683070867,0.9810055145427824,0.07775123647497945,285.62458924918104,8.467559549961074,284.62458924918,0.9752905435009492,0.09445396667969935,245.71911909448932,8.33248098164312,244.7191190944895,0.9788538765394292,0.07862747978007147,263.63804327608733,8.442355335927262,262.638043276086,0.9771838301711678
Data Latih\Keluak (239).jpg,0.23005464828080058,140.88564222440849,7.829416430314321,139.88564222440925,0.9910307683045242,0.2191581048170095,189.246822493645,7.890585552093041,188.2468224936445,0.9878862182669821,0.2534431827898211,122.12881397637715,7.713576359483738,121.12881397637749,0.9922356197309502,0.2100643387840632,169.22468844937708,7.916740754837662,168.2246884493768,0.9891720438695836
Data Latih\Keluak (24).jpg,0.069776931545599,512.0847071850384,8.936775543767489,511.084707185042,0.959834845851539,0.04774988234310556,931.3748527496978,9.175770766080563,930.3748527497046,0.9265963831765218,0.05096783692069808,920.1230930118072,9.142563112948848,919.1230930118129,0.9280418383542747,0.04762400237169504,943.8901977803905,9.177820351966773,942.8901977803995,0.9255863624181515
Data Latih\Keluak (240).jpg,0.09572820659377711,136.6234621062991,8.215137520986053,135.62346210629968,0.9878609948039023,0.07763034411342636,243.44082088164294,8.427156261570222,242.44082088164063,0.9781341650809686,0.08635280698357388,217.21887303149603,8.336303009556822,216.2188730314965,0.9806368843423865,0.07877898203602825,224.3259346518699,8.402924901426099,223.3259346518687,0.9798718563098592
Data Latih\Keluak (25).jpg,0.05800099490781921,445.45570866141475,8.944878804541977,444.45570866141827,0.9652125782094441,0.04805155682553328,859.2750325500639,9.126630465166027,858.2750325500688,0.9324991253592216,0.049136929816423466,817.7495078740097,9.116726933519177,816.7495078740153,0.936213311064133,0.04755615165596833,856.0085560171065,9.142113388265553,855.0085560171157,0.9326815235887584
Data Latih\Keluak (26).jpg,0.0741478797405738,620.3688484251886,8.961312100905822,619.3688484251925,0.9531483003517144,0.05528219972033391,1047.4757269514596,9.149800689687495,1046.475726951456,0.9205059090673172,0.05790520199168038,1008.2856176180999,9.121229380474706,1007.2856176181044,0.9240224686487895,0.055224593306164145,1065.3152086304142,9.161576004975835,1064.3152086304085,0.919089847555997
Data Latih\Keluak (27).jpg,0.04122170048502395,481.5859374999973,9.031804250018784,480.5859374999995,0.957531876171657,0.03280496175920086,949.7994915989817,9.24494627985836,948.799491598989,0.9158713030435791,0.03467482948108252,896.6195866141696,9.205544775926219,895.6195866141725,0.9213643390610612,0.03282662278592918,909.684791369577,9.24092180594855,908.6847913695821,0.9193581507592554
Data Latih\Keluak (28).jpg,0.04149323484152332,499.08765994094045,9.041527118510084,498.087659940944,0.9565204026172156,0.03273349766937782,973.0726641453283,9.246948199493936,972.0726641453274,0.9147799243061014,0.034766963088232766,918.0637918307043,9.207843039791433,917.0637918307115,0.9203579858166521,0.032532394160939046,935.9529419058834,9.250809938558488,934.9529419058804,0.9179722779294365
Data Latih\Keluak (29).jpg,0.03918251928258316,493.9088951771605,9.057480587631424,492.9088951771641,0.9563309509882497,0.031217863910780207,980.706863413727,9.263509415180952,979.7068634137358,0.9129112841729206,0.03330125654354006,938.2322219488055,9.22699087720841,937.2322219488126,0.9175050492719257,0.031332461697225596,956.7893235786437,9.265055349332425,955.7893235786514,0.9149830893770108
Data Latih\Keluak (3).jpg,0.1361086822512716,611.5330339566867,8.817294836110861,610.533033956691,0.9557131155337469,0.10251235580941401,878.9761299522492,8.995250322006873,877.9761299522603,0.9360091214751166,0.12347014012845271,790.2603961614095,8.906873288971324,789.2603961614167,0.9430193023061326,0.10429740122940699,808.3485026969997,8.97467288261026,807.3485026970079,0.9411553874303357
Data Latih\Keluak (30).jpg,0.04164000454424297,497.4928641732262,9.04440356084745,496.4928641732291,0.9562623757112428,0.032321574903605425,988.5595511190958,9.257989737986456,987.5595511191002,0.9126853839960901,0.03400957314570368,936.2680241141612,9.222628787007235,935.268024114168,0.9180878875468667,0.03225231343460603,956.1494202988379,9.25305116474176,955.1494202988415,0.9154777190192225
Data Latih\Keluak (31).jpg,0.04071614442015431,481.93645423227946,9.031913301371594,480.93645423228213,0.9573433273492491,0.03218665572992331,948.1825283650562,9.242861620617226,947.1825283650604,0.9156967927848015,0.03437201503266599,915.4420521653435,9.209484460623703,914.4420521653494,0.9194029571467683,0.03156789226294794,936.6834273668436,9.252921612345588,935.683427366854,0.9166731246913479
Data Latih\Keluak (32).jpg,0.04849795087734667,540.4262426181012,9.01778303001315,539.4262426181036,0.9511085783151088,0.03722192762723408,910.9972719945393,9.218892719091386,909.997271994546,0.9172052757157398,0.0416965857121867,898.3355684055056,9.160183933128302,897.3355684055099,0.9191259724246422,0.0374527645946065,954.8108376216686,9.233274511236832,953.810837621678,0.9132262135420314
Data Latih\Keluak (33).jpg,0.07257199847567788,881.739972933073,9.151176054841702,880.7399729330801,0.9386212659783998,0.060670298413985836,1778.838613677254,9.329637707459003,1777.8386136771899,0.8759930910269768,0.06554730382353469,1722.3377829724632,9.296088321174082,1721.3377829724448,0.8809238448119973,0.05846420069154184,1765.9913819828027,9.329188890897665,1764.9913819827245,0.8767882657344506
Data Latih\Keluak (34).jpg,0.04628451542006227,758.6377952755896,9.228490037386793,757.6377952755946,0.9375262873990969,0.03567018511114536,1604.719077438164,9.464767324674233,1603.7190774381245,0.8673589871045057,0.03846399861942327,1758.780388779549,9.448359227801758,1757.7803887795217,0.8561308619686673,0.036040235017482276,1913.8598177196698,9.480920452814372,1912.859817719598,0.8421089746009376
Data Latih\Keluak (35).jpg,0.10068290351572416,309.864665354329,8.559816282514278,308.8646653543311,0.9743652627457744,0.07484828026757855,738.8270196540384,8.871745089932794,737.8270196540384,0.9383902777331707,0.0846447478409481,613.8394438976318,8.79163466206669,612.8394438976372,0.9494659658920539,0.07513710805094298,681.8862297724572,8.845618455904653,680.88622977246,0.9431160800254128
Data Latih\Keluak (36).jpg,0.05595809952550261,472.93817667323,8.922337206025375,471.938176673231,0.9567291969753371,0.03948614109579293,974.156488312976,9.190043836166138,973.1564883129761,0.9102511943353433,0.04142146773021248,1001.5271899606194,9.177102869163143,1000.5271899606255,0.9087339198903895,0.039111418788996176,1111.3043586087163,9.211009533526305,1110.3043586087124,0.8976496994741383
Data Latih\Keluak (37).jpg,0.09033072192067407,456.63847194881566,8.799080828806318,455.6384719488184,0.9643183788822042,0.06651349777316247,809.9584599169199,9.016369834295572,808.9584599169217,0.9361305042923126,0.06834730344230092,785.9224901574702,8.995336346936092,784.9224901574748,0.9385591229248278,0.06481299378329777,821.8960257920488,9.022887265405679,820.8960257920534,0.935119344389579
Data Latih\Keluak (38).jpg,0.07653648522569007,747.4426058070758,8.984135840871946,746.4426058070796,0.9403531195822044,0.058175747698377224,1292.0918841837793,9.176902512034996,1291.0918841837479,0.8961385378641109,0.0614070340074593,1220.2346210630014,9.14441832251224,1219.2346210629994,0.9027185990762596,0.05721460931379617,1225.0975881951852,9.165592428925306,1224.0975881951547,0.9014907696799795
Data Latih\Keluak (39).jpg,0.07700674239168534,836.9902189960587,9.061609221929535,835.9902189960643,0.9388818369859213,0.058014264456164845,1217.8635377270837,9.219557661374013,1216.8635377270593,0.9103159962641642,0.06269353468834332,1239.812992125981,9.192541753872069,1238.8129921259886,0.9096917258941513,0.05690929839243576,1309.4519189038408,9.244371145945184,1308.4519189038201,0.9035353940928414
Data Latih\Keluak (4).jpg,0.06343744914047748,301.0565944881873,8.72208643615788,300.05659448819034,0.9714333100129895,0.04958410809578783,494.19492838985906,8.941763583646896,493.1949283898589,0.9527153934021083,0.054787523637231765,397.4173228346408,8.863274779688576,396.4173228346438,0.9624509408748281,0.04913894036305705,454.68429536859185,8.913726264767746,453.6842953685907,0.9565160447973705
Data Latih\Keluak (40).jpg,0.06339944454740289,406.5478592519677,8.902407332745824,405.54785925197115,0.9708315837211129,0.048432160476116676,681.9931179862364,9.103136270880306,680.9931179862391,0.9507030711765967,0.05204797640997492,603.1435162401508,9.05151736485037,602.1435162401569,0.9568049179015975,0.047537258320583704,665.4233368466762,9.105356218569653,664.4233368466768,0.951897397343964
Data Latih\Keluak (41).jpg,0.04527537485212749,1274.3516240157396,9.279276504464862,1273.3516240157526,0.9125631967044543,0.036930528198527456,1767.4405728811796,9.414586312608268,1766.4405728811196,0.8782144471159258,0.03937230005768392,1742.2587967519842,9.371149589724766,1741.25879675196,0.8809504052127856,0.03589562315891436,1847.2206584413468,9.423183538863087,1846.220658441283,0.8727315243277946
Data Latih\Keluak (42).jpg,0.06260945761598286,477.7904773622021,8.92037427480552,476.79047736220616,0.9613953011013403,0.047507365335001266,746.9610019220045,9.106052952743374,745.9610019220129,0.939252633328892,0.05273435797084423,705.5215305117982,9.037873319880587,704.5215305118041,0.943167298311978,0.04700648628756292,779.897823795652,9.105942050480023,778.8978237956554,0.9365783830516334
Data Latih\Keluak (43).jpg,0.051360151182174255,890.6305979330639,9.147034611626388,889.63059793307,0.9298971962656439,0.04106327910148892,1533.7001054002305,9.309438483535272,1532.7001054001892,0.8793126042421492,0.046537692684700926,1495.9673351377915,9.262591604403408,1494.9673351377924,0.8832825595354981,0.041741659403031935,1607.9356438713146,9.311352352417744,1606.9356438712653,0.8735286292324175
Data Latih\Keluak (44).jpg,0.10543932415936891,1034.9954478346392,8.874666574581234,1033.9954478346494,0.9319202779529749,0.08760803571643497,1781.2259904520047,9.036621230615346,1780.225990451954,0.882615884982465,0.09979458447639382,1771.6305979330803,8.972806503561173,1770.6305979330834,0.8838834361831993,0.09071769808311181,1820.8718457437242,9.021186869055185,1819.871845743669,0.8799214418239008
Data Latih\Keluak (45).jpg,0.0519105271603404,1382.7089689960649,9.229298495897199,1381.708968996065,0.9144451048598972,0.040563587854809714,2329.9650319300695,9.41007027567052,2328.965031930023,0.8553901434547081,0.042203844661080674,2353.859251968567,9.379725514688083,2352.8592519684585,0.8550587838643514,0.03890863160298874,2374.466240932484,9.420126952828992,2373.4662409324615,0.8526765101349089
Data Latih\Keluak (46).jpg,0.044626995991796474,614.072527066925,9.094217322771163,613.0725270669294,0.9499535221921762,0.03398747698981616,1208.1226982454016,9.304869307241432,1207.1226982453852,0.9011383869266074,0.035724922523636515,1186.3710629921204,9.283496615639367,1185.371062992115,0.9037118101320544,0.033327036708070475,1196.2125364250758,9.311026187610587,1195.2125364250508,0.902135388041029
Data Latih\Keluak (47).jpg,0.04831293060972709,577.2338213582641,9.085706997177697,576.2338213582697,0.9604555231743999,0.03810664314240883,1135.3077686155452,9.297581363027325,1134.3077686155268,0.9216743455422025,0.04147699310989304,1107.4364542322726,9.244194521588991,1106.4364542322878,0.9242572431252217,0.03774196524760661,1140.1101122202317,9.291779232225919,1139.110112220211,0.921292188903491
Data Latih\Keluak (48).jpg,0.05546595462062002,695.16683070866,9.023664704707329,694.1668307086641,0.9470755737027289,0.04750670800858406,821.984375968751,9.118486686393803,820.9843759687573,0.9371084569512389,0.052292800081056544,856.4621062992093,9.072874107518821,855.4621062992168,0.9351075798146418,0.0461836363566,993.3022506044954,9.150192540767177,992.3022506044974,0.9239849118367284
Data Latih\Keluak (49).jpg,0.03807146487540223,1724.324557086623,9.418286045817899,1723.3245570866202,0.8814891611086171,0.032319798969762635,2131.963543927105,9.511594294457478,2130.96354392705,0.8523938718279412,0.03375455109024535,2248.939530019774,9.494011531508752,2247.939530019639,0.845673380145152,0.03150141001817307,2404.7374914750103,9.542349142400017,2403.7374914749544,0.8336047922558136
Data Latih\Keluak (5).jpg,0.08002337537834808,535.9353469488169,8.842553657947422,534.9353469488166,0.9552693979139698,0.06297923315613829,854.1843263686509,8.999034236715065,853.1843263686569,0.9281411355665915,0.06977720400712105,807.8001353346284,8.925425075853383,806.8001353346328,0.932848446760527,0.060952122399685664,855.4952569905059,9.006851857057278,854.4952569905125,0.9280498052025749
Data Latih\Keluak (50).jpg,0.05907598411843319,1234.6527436023603,9.24610132299812,1233.65274360238,0.9191388615393115,0.0482534483585206,2049.824849649736,9.387229726394807,2048.8248496496653,0.8652211747137308,0.05081004766474382,2212.4928641733,9.370909197649407,2211.492864173202,0.8558053162515068,0.04969970532746977,2488.2730485461007,9.406318761558419,2487.273048546074,0.8363398072744622
Data Latih\Keluak (51).jpg,0.05684872124101674,1277.641609251981,9.27328012710558,1276.6416092519887,0.9218147168748513,0.04865252250275525,1929.9603199206663,9.39349054109883,1928.960319920609,0.8810203750637465,0.05178760919007285,2082.1936515748484,9.39111805500679,2081.1936515748093,0.8729022566129879,0.0491402242655336,2206.8270816541863,9.40714380127785,2205.8270816541135,0.8638859156071765
Data Latih\Keluak (52).jpg,0.1050323121149013,1086.0230068897642,9.047481611135156,1085.0230068897706,0.9329169782091596,0.08786628243555444,1562.0316820633873,9.184752772871326,1561.0316820633261,0.9028007194528042,0.0963845757642795,1610.2158587598713,9.140635181662693,1609.2158587598453,0.9009070691857318,0.09105317491509131,1741.7734515469267,9.179621230618938,1740.773451546872,0.8915794939711561
Data Latih\Keluak (53).jpg,0.08009115963240876,524.330770177165,8.825576675586374,523.3307701771694,0.962779590362369,0.06487341593850181,723.2993985987931,8.962079078864848,722.2993985987963,0.948144618283217,0.06580031647563307,717.0805241141716,8.954525210496845,716.0805241141768,0.949112618667466,0.06192727798610769,849.1556823113625,9.013532930828298,848.1556823113658,0.9390131825310088
Data Latih\Keluak (54).jpg,0.1078240186870394,541.5907357283469,8.756790786985746,540.59073572835,0.9636267576291049,0.08077904629936393,751.5177630355238,8.910682785071232,750.5177630355251,0.9491387098468302,0.08475707765586642,752.4878198818842,8.885358299644606,751.4878198818888,0.9495537851677894,0.07616970476048199,870.8443796887585,8.964704051667598,869.844379688759,0.9409647816811765
Data Latih\Keluak (55).jpg,0.12399740229097046,659.0601624015635,8.803575180711102,658.0601624015695,0.9566192238122936,0.09989844072857812,972.7870295740591,8.958355427651211,971.7870295740602,0.9354846339138907,0.1050129219392337,992.1545890747948,8.931916194437163,991.154589074803,0.9347095725418122,0.09421381853436195,1048.4226548453119,8.985903874359105,1047.4226548453057,0.9304250525928587
Data Latih\Keluak (56).jpg,0.1053981673385808,837.0434301180962,8.919920624866407,836.043430118104,0.9377366154031175,0.08825845464863291,1089.606671213339,9.046424228015592,1088.6066712133345,0.9182190818079097,0.09082265869542315,1065.2621186023562,9.008069685318924,1064.2621186023687,0.9208650842894545,0.08473881266609244,1089.0030380060746,9.037587967395265,1088.0030380060725,0.9182956791957176
Data Latih\Keluak (57).jpg,0.15281617172076065,453.3232037401532,8.64778988044228,452.3232037401568,0.9711138362440334,0.126532666110498,668.6454212908355,8.796886027622836,667.6454212908405,0.9572328667037557,0.14621707893271466,651.1341043307044,8.696257261115667,650.1341043307083,0.9586701389919184,0.12659234444913553,717.4753549507044,8.785623569629013,716.475354950713,0.9541016572470084
Data Latih\Keluak (58).jpg,0.049578447972452346,437.89093257873634,8.94176430368487,436.89093257874026,0.9661924280170383,0.04204821001828037,716.706615413227,9.093562058979023,715.7066154132335,0.9443354524196502,0.04608341424902227,694.896530511803,9.038421417686592,693.8965305118088,0.9464781744314317,0.04335781800675683,718.0880401760759,9.072015393796319,717.0880401760834,0.9442208130970001
Data Latih\Keluak (59).jpg,0.05117260307728291,448.1987573818856,8.92581165891352,447.1987573818909,0.9654638731618657,0.042178032027573226,713.4013888027738,9.092644013796622,712.4013888027811,0.9447063968438133,0.045844851515984185,687.2336983267625,9.034618033295141,686.2336983267656,0.9471676318731741,0.043526814376678186,712.9539339078655,9.068636605130374,711.9539339078731,0.9447303233342675
Data Latih\Keluak (6).jpg,0.07506284324042513,640.1719980314915,8.932705701194422,639.1719980314974,0.943996050564553,0.06131516274423429,1091.471324942656,9.116760720877412,1090.4713249426416,0.9039686659745242,0.06457768530734563,1039.9041584645543,9.080590546762261,1038.9041584645622,0.909229161483566,0.06128060120188663,1058.7981895963853,9.096130931092755,1057.798189596374,0.9068569316547204
Data Latih\Keluak (60).jpg,0.052916980955675604,435.84282726377756,8.921433821561681,434.842827263781,0.9668120856233386,0.04422648667941139,720.4791369582692,9.075331855409656,719.4791369582803,0.9448267141454437,0.047625551915785894,700.1727362204632,9.028326880890948,699.1727362204703,0.9468102580842686,0.04537484206681766,725.5208630417246,9.059645371441439,724.5208630417301,0.9444347764353659
Data Latih\Keluak (61).jpg,0.05012836417240372,455.36232775589747,8.946217103423772,454.36232775590184,0.9646479147232339,0.042613778078573916,728.1524583049185,9.087993136123961,727.1524583049232,0.9431361013330005,0.0456107787212003,709.1189714566857,9.043889138823307,708.1189714566921,0.9450682907097774,0.043082340488795993,732.3038626077225,9.080403341754899,731.3038626077278,0.9427983223107888
Data Latih\Keluak (62).jpg,0.05079323452067472,416.3646038385794,8.920562623178848,415.36460383858304,0.9675448409679474,0.04191292181909153,701.1888523777006,9.089058391514097,700.1888523777103,0.9450092129662631,0.04527669553350311,679.221087598413,9.033431771343711,678.2210875984191,0.9471516645192061,0.04314691418108458,704.292578585157,9.060979490204847,703.2925785851629,0.9447613858256854
Data Latih\Keluak (63).jpg,0.05228375398125284,425.8840428149557,8.915831234426252,424.8840428149596,0.9671443719571536,0.04351148636534396,715.8981337962583,9.0789807207045,714.8981337962717,0.9444489298217783,0.04635036027845111,693.6889148621992,9.038790393595312,692.688914862203,0.9465758758363778,0.04429827943253172,718.5759811519671,9.066192445530072,717.5759811519684,0.9442411103549558
Data Latih\Keluak (64).jpg,0.04918349802484887,441.83809055117746,8.945102792488047,440.8380905511803,0.9649006446383152,0.042730805282634336,710.3886167772288,9.083919143560967,709.3886167772388,0.943245019276622,0.04524685343278389,692.9245201771572,9.041585891823681,691.9245201771623,0.9450612510252441,0.04220917239611204,717.70463140926,9.081832143087086,716.7046314092664,0.9426498337388911
Data Latih\Keluak (65).jpg,0.0822761588144405,747.9736097440882,9.087134889835816,746.9736097440936,0.9502114617086489,0.06997929278966224,1371.5408270816754,9.249656156162706,1370.5408270816458,0.9081293281761498,0.0782578855192052,1326.5474286417475,9.198644478507648,1325.5474286417439,0.9121883424307515,0.07028614900512167,1407.886849773714,9.257209358184332,1406.886849773674,0.9056983176808964
Data Latih\Keluak (66).jpg,0.07032312410534766,518.5470595472442,8.885041199542123,517.5470595472481,0.9594452555433223,0.05716912115678489,782.0008060016102,9.02946524886734,781.0008060016154,0.938260200893881,0.06112900409322706,728.2044783464478,8.998237589925601,727.2044783464531,0.9433192354695964,0.05653819714705592,859.0395560791158,9.061512487041728,858.0395560791155,0.9321099001796529
Data Latih\Keluak (67).jpg,0.12259182648139136,563.5119955708659,8.672316426698018,562.5119955708686,0.9598810578555184,0.09675594662610816,941.5998511997055,8.890273060354362,940.599851199709,0.9325416064215285,0.10117646748864109,825.3294168306985,8.854438367541215,824.3294168307048,0.9414862433923286,0.09689594951011951,959.8656457312925,8.890705872225883,958.8656457312965,0.9311891986511953
Data Latih\Keluak (68).jpg,0.03991773577976434,1260.6646161417327,9.262740545695491,1259.6646161417325,0.894021041659407,0.03332473029929225,1693.9192138384562,9.389340668114416,1692.9192138383848,0.8568346968280253,0.036988774843756324,1614.8798597440878,9.325627589847425,1613.8798597440916,0.8646567466710311,0.033233915436012645,1647.4514849029806,9.381496874208503,1646.4514849029404,0.8606969404756942
Data Latih\Keluak (69).jpg,0.06257684549026524,1459.9369463582716,9.218102025182155,1458.936946358267,0.908081260818871,0.05270945212426616,1991.0518941038197,9.317803240453616,1990.0518941037367,0.8741711982849201,0.05652984102566136,2107.0711122047737,9.281284926424311,2106.0711122047055,0.8676840650572598,0.05314525967948557,2115.0803521607277,9.319350239303507,2114.0803521606595,0.866342024240529
Data Latih\Keluak (7).jpg,0.05688937098053838,1378.3831200787513,9.247970216346436,1377.383120078753,0.9087362404538439,0.04832104152468129,2183.355694711414,9.38713660541688,2182.355694711353,0.8551153590249788,0.05084590094683456,2145.794968011853,9.360120158637947,2144.794968011783,0.8586139219061208,0.04780306045272257,2155.511067022168,9.388594252626389,2154.5110670220915,0.8569518959836468
Data Latih\Keluak (70).jpg,0.11145502771895112,469.7346825787368,8.817802301881557,468.7346825787386,0.9640249573814141,0.09168512719738482,717.8921817843566,8.96374154720379,716.892181784363,0.944656985886865,0.09921593305036057,651.0623154527497,8.910307800399085,650.0623154527524,0.9502048609670309,0.09058481431426847,658.5375410750815,8.961576169130717,657.5375410750837,0.9492089712713181
Data Latih\Keluak (71).jpg,0.1765779122371618,819.0720349409445,8.7081769497065,818.0720349409471,0.9460774953079721,0.14421083538647733,1103.4503689007452,8.840117524414278,1102.4503689007242,0.9270847367601311,0.15768087688458937,1095.1012549212533,8.795971240069779,1094.101254921263,0.9281632110714432,0.1409508182027592,1166.4043028086205,8.865237947986282,1165.4043028085941,0.9228846005312114
Data Latih\Keluak (72).jpg,0.19309926510423941,416.3092396653514,8.471098835612302,415.30923966535545,0.9758819685793181,0.16653377072548958,605.0592721185463,8.590190337624467,604.0592721185465,0.9648085028479383,0.1886617606236993,552.966904527557,8.468932993119232,551.9669045275612,0.96804087369777,0.1593529039868344,599.8554777109568,8.596394243178567,598.8554777109623,0.9651056022554501
Data Latih\Keluak (73).jpg,0.09253475934875674,474.48455954724415,8.728927639094849,473.4845595472472,0.963900012103048,0.07349619975318387,665.314588629176,8.89514166799497,664.314588629183,0.9490701033707823,0.08805416054371748,582.8288016732218,8.781294836165488,581.8288016732249,0.9558444855709828,0.07554678975555709,665.9081158162339,8.868305595789106,664.9081158162383,0.948997688881161
Data Latih\Keluak (74).jpg,0.09241144403920888,472.3093626968456,8.722824833038617,471.3093626968496,0.9599451812911982,0.07403802140890031,721.3005766011547,8.859680730460552,720.3005766011544,0.9385338116507538,0.0794074175424681,676.3820127952706,8.804731991023505,675.3820127952762,0.9427904820159035,0.07092830522558671,717.4597929195886,8.889413183771671,716.4597929195915,0.9388358842196337
Data Latih\Keluak (75).jpg,0.06862368155839844,453.5328494094499,8.816062155083054,452.53284940945235,0.9683341550168937,0.04909549530087726,715.1616963233898,9.016798172702044,714.1616963233971,0.9494972193662309,0.05467507272863073,655.486281988175,8.947807974587993,654.48628198818,0.9542785103603304,0.049852228167801375,743.6016492032899,9.011438591768567,742.6016492033015,0.9474658098116296
Data Latih\Keluak (76).jpg,0.0730398564673878,380.9643208661406,8.776953661065948,379.9643208661443,0.9742035967657233,0.052382186107687724,790.6483972967881,9.050269455800361,789.6483972968012,0.9458394183600064,0.05954140509306317,721.5541953740017,8.971769653362568,720.5541953740054,0.9511035027785512,0.0526502773501005,796.4764709529359,9.047880214572139,795.4764709529503,0.9454340446592806
Data Latih\Keluak (77).jpg,0.11375042110359312,271.1292445866112,8.630503917735876,270.12924458661445,0.983031036118048,0.08829755405194054,508.3848347696661,8.849080586489261,507.3848347696658,0.9680131594842358,0.1086385782384049,459.55567175196677,8.757428593415762,458.55567175197,0.9713065468747141,0.09404233316494003,497.9679459358892,8.83438033752364,496.96794593589345,0.9686823225900419
Data Latih\Keluak (78).jpg,0.10665920233160425,358.93147145669406,8.627586415026336,357.9314714566939,0.9764056140278159,0.08579804647961943,449.53363506727106,8.757293769184091,448.53363506727226,0.9703343899780456,0.10785108130227404,453.0906742125925,8.686683405898712,452.0906742125952,0.9703398660230741,0.08849856722570067,585.2358484716981,8.797976872224135,584.2358484716997,0.9613704843293379
Data Latih\Keluak (79).jpg,0.13203001333001071,189.7373277559035,8.323311650808115,188.7373277559055,0.986430745577041,0.08854338844695142,309.53568107136243,8.620011950716412,308.53568107136175,0.9777102452468086,0.10186582531602648,240.84590305117865,8.508324266170696,239.84590305118033,0.982866990591511,0.09182383272858693,316.0355260710532,8.604476837612777,315.0355260710518,0.9772374820432735
Data Latih\Keluak (8).jpg,0.09690563375218365,561.3557455708599,8.894604452092542,560.3557455708659,0.9610247630806587,0.07634923373216679,925.8712877425779,9.089353088749089,924.871287742579,0.9353390763263906,0.07712903975566757,1007.5928272637683,9.092363746267191,1006.5928272637767,0.9301572185736535,0.06949805281592891,1159.7907495815039,9.148862106854994,1158.790749581478,0.918972453439093
Data Latih\Keluak (80).jpg,0.28332845727820044,209.91295521653464,8.144110004924546,208.91295521653677,0.9856479288672029,0.2438028312113873,321.3757827515656,8.335445641037833,320.37578275156534,0.977864098783004,0.27797368094350206,180.48960383858164,8.091903047207186,179.48960383858352,0.9877809511906924,0.25863863941860293,251.68733337466492,8.254438113001829,250.68733337466458,0.9826733959965418
Data Latih\Keluak (81).jpg,0.05786517285855594,469.0626845472401,8.946589422805044,468.0626845472444,0.9641866298519034,0.04023173400546769,950.7323454646904,9.214667486573143,949.7323454646895,0.9266723812693011,0.04352287232331559,857.6703371062861,9.161076420394002,856.6703371062923,0.9346035518084835,0.04166457151690048,874.5601091202142,9.192019793796792,873.5601091202199,0.9324888519648046
Data Latih\Keluak (82).jpg,0.05844898213211443,405.9651820866098,8.899220657469302,404.9651820866124,0.9698853719102167,0.04363617853535117,786.3262446524849,9.150293888996,785.3262446524888,0.9410128226930048,0.04602099218777268,781.8350147637659,9.117592876024514,780.8350147637719,0.9420284445606565,0.041612581209022594,871.904953809905,9.189798380784685,870.9049538099126,0.9345687683725292
Data Latih\Keluak (83).jpg,0.07686151664040027,266.251230314959,8.611861205175861,265.25123031496133,0.9786040163846964,0.05366566440128333,584.7165974331905,8.941061071670507,583.7165974332013,0.9524790134064717,0.05643461573733955,483.74021899606055,8.892740667744983,482.74021899606487,0.9611414442272695,0.05383659815558688,511.3940727881416,8.91670659754486,510.3940727881462,0.9584201185508531
